,Non-plasma B cells,Plasma B cells,CD4 T,CD8 T (GZMK high),CD8 T effector,DC,Endothelial Cells,Cancer Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Double-neg-like T,Monocytes
PIF1,0.0649091,0.324431,-0.0768387,0.0391866,0.417092,-0.106641,0,0,0,0,-0.0393425,-0.205839,0.273398,0,-0.17427,-0.122797
PIFO,-0.0627029,-0.0621099,-0.0830155,-0.0404523,0,-0.0787931,0,0.591479,0,0,-0.0580046,0.0927056,-0.068789,0,-0.0478034,-0.0823206
PIGA,-0.176728,-0.152441,-0.0228791,-0.0644382,0,-0.0127478,0,0,0,0,0.0126508,0.491493,-0.124007,0,-0.109759,0.168101
PIGBOS1,0.0175336,0.140363,0.328995,0.0837809,0,0.0052991,0,0,0,0,0.115907,-0.0886554,0.177295,0,0.0702479,-0.0161513
PIGK,-0.238604,0.476084,0.0187651,-0.10108,0,-0.154614,0,0,0,0,-0.0455398,-0.0855885,0.0333494,0,-0.0974828,-0.251179
PIGL,-0.0122242,-0.00348796,0.184391,-0.00439412,0.473087,-0.0500234,0,0,0,0,-0.0668089,-0.12921,0.0544871,0,0.0117575,-0.142731
PIGN,-0.106297,-0.090912,0.00311686,-0.088828,0,0.0514292,0,0,0,0,0.337846,0.0137736,-0.0344852,0,-0.144871,-0.034227
PIGP,-0.0305033,0.458802,-0.0432443,-0.129521,0,-0.0307676,0,0,0,0,0.0645777,-0.204573,-0.116252,0,-0.0772564,-0.156277
PIGR,-0.0700253,-0.0751115,-0.092403,-0.0938122,0,-0.0254412,0,0.808957,0,0,-0.0624445,-0.0737569,-0.0899241,0,-0.0855697,-0.080068
PIGT,-0.11977,0.248152,0.0915217,-0.129501,0,-0.150952,0,0,0.454565,0,0.0162787,-0.127292,0.0462137,0,-0.221268,-0.24084
PIGX,-0.205396,-0.0400414,0.022326,-0.0734757,0,-0.104081,0,0,0,0,-0.19376,-0.103861,0.0489939,0.769261,-0.115338,-0.0780825
PIH1D3,-0.0302048,-0.035994,0.0891306,-0.0716682,0.442013,0.0962145,0,0,0,0,0.0649251,-0.107692,0.060223,0,-0.117572,0.062913
PIK3AP1,0.0760856,-0.154379,-0.156811,-0.132737,0,0.025351,0,0,0,0,0.195802,-0.122224,-0.00527054,0.785238,-0.164507,0.354101
PIK3C2A,-0.129983,-0.0513002,-0.117985,-0.111243,0,-0.101396,0.936003,0,0,0,0.032133,0.0153063,-0.0714639,0,-0.12949,-0.0686517
PIK3C2B,0.183989,-0.0699659,-0.0981072,-0.108126,0,-0.127938,0.717598,0,0,0,-0.103433,0.377011,-0.0852473,0,-0.0899495,-0.152886
PIK3C2G,-0.0584115,-0.046054,-0.0648964,-0.0704687,0,-0.0110443,0,0.609147,0,0,-0.0578757,-0.0603017,-0.0675304,0,-0.058598,-0.0561898
PIK3CB,-0.158634,-0.135108,-0.112518,-0.0454035,0,0.0195589,0,0,0,0,0.125277,-0.021495,-0.147567,0.793737,-0.0878969,0.196753
PIK3CD,-0.0592153,-0.118915,-0.0359479,-0.000453157,0,-0.0684904,0,0,0,0,-0.0748403,-0.098211,0.015939,0.960435,-0.0319714,-0.0298731
PIK3CG,-0.0205806,0.540075,-0.0733283,0.0372467,0,0.0320365,0,0,0,0,0.0599328,-0.116703,0.0873496,0,-0.115626,-0.0416858
PIK3IP1,0.00186561,-0.1815,0.529353,0.209393,0.420451,-0.18437,0,0,0,0,-0.0308462,-0.122963,0.0567076,0,0.446766,-0.204198
PIK3R1,-0.253115,-0.250656,-0.0217546,0.530198,0,-0.198255,0,0,0,0,0.195369,-0.0099966,0.399691,0,0.225323,-0.194669
PIK3R3,-0.0913973,-0.0533065,-0.0626124,-0.0722374,0,-0.074877,0.982645,0,0,0,-0.0645225,-0.0451534,-0.0701866,0,-0.0920864,-0.0806927
PIK3R5,-0.144691,-0.10334,-0.0167161,-0.0347289,0,0.0432561,0,0,0,0,0.139139,-0.169486,0.123013,0.807436,-0.0730673,0.131825
PIK3R6,-0.0496827,-0.102879,-0.10715,-0.0790451,0,0.0428522,0,0,0,0,0.0410614,0.895856,-0.0111709,0,-0.107931,-0.0319785
PIKFYVE,0.326839,-0.217458,-0.0970508,-0.0836552,0,-0.00351108,0,0,0,0,0.106997,0.0109695,-0.0918009,0,-0.147852,0.0470137
PILRA,-0.127707,-0.1294,-0.128062,-0.132079,0,0.0634004,0,0,0,0,0.305735,-0.127137,-0.126451,0,-0.132182,0.449607
PILRB,0.0409283,-0.170015,-0.119383,0.370193,0,-0.142564,0,0,0,0,-0.191877,-0.0969016,0.546882,0,-0.0445066,-0.22015
PIM1,-0.272767,0.273882,0.147015,0.0690581,0,-0.144433,0,0,0,0,-0.167733,-0.165991,0.542653,0,0.197396,-0.105482
PIM2,-0.0330734,0.852131,0.366282,-0.0744076,0,-0.0773327,0,0,0,0,-0.140851,-0.114011,-0.035489,0,-0.0107896,-0.135469
PINK1,-0.18486,0.0951799,-0.149878,-0.157117,0,-0.156957,0.767515,0,0,0,-0.0374735,-0.127002,-0.135725,0,-0.168593,-0.105565
PINLYP,-0.122697,-0.0724224,-0.135043,-0.0690987,0,0.0104599,0,0,0,0.408342,-0.0197376,0.062133,-0.100847,0,-0.114947,-0.107681
PIP4K2A,-0.0550053,-0.215357,0.0745398,0.210345,0.578571,-0.0022694,0,0,0,0,-0.135269,-0.0381082,0.577025,0,0.0108448,-0.104863
PIP5K1B,0.0884486,0.561459,-0.00812606,-0.159182,0,-0.119929,0,0,0,0.475636,0.0208906,-0.134084,-0.168924,0,-0.142335,-0.0961504
PIP5K1C,-0.216112,-0.107143,-0.133688,-0.120941,0,-0.0198307,0.68395,0,0,0,0.160585,-0.0382658,-0.0309482,0,-0.170061,0.0676192
PIR,-0.151239,-0.0982176,-0.12707,-0.152248,0,-0.0959845,0,0.614789,0,0,0.0707484,-0.0999926,-0.150277,0,-0.153278,-0.130292
PISD,-0.0683675,-0.0959039,-0.0498368,-0.0920435,0,-0.0808741,0,0,0,0,-0.0392576,-0.0853402,-0.0537001,0.955905,-0.106322,-9.81248e-05
PITPNA,-0.138409,-0.0524292,-0.0985175,-0.125637,0,-0.00588165,0,0,0,0,0.0165743,-0.130385,-0.0986596,0.928932,-0.141373,0.0415812
PITPNC1,-0.177502,-0.193047,0.00204099,0.383683,0,-0.190435,0,0,0,0,-0.185156,-0.209024,0.479511,0,0.112686,-0.131263
PITPNM2,-0.0830065,-0.12518,0.0662352,-0.102208,0,-0.111111,0.721944,0,0,0,-0.0962314,-0.154532,0.179813,0,-0.0374509,-0.12314
PITX1,-0.0656324,-0.0464754,-0.0849193,-0.085196,0,-0.0646091,0,0.85878,0,0,-0.0677539,-0.0719661,-0.0946253,0,-0.0799912,-0.0765546
PIWIL3,-0.0736454,-0.110261,0.0513235,-0.14621,0,0.52293,0,0,0,0,0.155312,-0.146653,-0.0164807,0,-0.155017,0.182901
PJA2,-0.145324,-0.0138476,-0.0902779,-0.128591,0,-0.133888,0,0,0,0,0.0746901,-0.0577871,-0.089343,0.898171,-0.135109,-0.0310433
PKD1,-0.160964,-0.111445,-0.14554,-0.0202308,0,-0.115321,0,0,0.452635,0,-0.05229,-0.116822,-0.0536996,0,-0.0822045,-0.110556
PKD1L1,-0.052958,-0.0385211,-0.0508245,-0.0525862,0,-0.0498826,0.587868,0,0,0,-0.0359269,-0.0363335,-0.0517097,0,-0.0497383,-0.0484745
PKD2,-0.189418,-0.179956,-0.133813,-0.15979,0,-0.0912089,0,0,0.600223,0,0.0942188,-0.158526,-0.145221,0,-0.174329,-0.0692916
PKD2L1,-0.0657885,-0.0693907,-0.0701507,-0.0474018,0,-0.0520617,0,0,0,0,0.743077,-0.0622056,-0.0786174,0,-0.07006,0.0123694
PKD2L2,-0.01168,-0.0550732,0.0995694,-0.0678571,0.513131,0.0610583,0,0,0,0,0.0965796,-0.0721181,0.0960509,0,-0.0948078,-0.00373331
PKDCC,-0.10889,-0.0964263,-0.116644,-0.109427,0,-0.101564,0,0,0.846639,0,-0.0455552,-0.106533,-0.115357,0,-0.115285,-0.104991
PKHD1L1,0.288893,0.896315,-0.0857747,-0.0869117,0,-0.0853346,0,0,0,0,-0.0882002,-0.0874705,-0.0891207,0,-0.0880231,-0.0887678
PKIA,0.0140902,-0.0877755,0.565502,-0.0349618,0,-0.135624,0,0,0,0,-0.115624,-0.0837333,-0.115067,0,0.187202,-0.168515
PKIB,-0.111902,-0.105519,-0.107819,-0.11232,0,0.907074,0,0,0,0,0.227503,-0.013697,-0.112358,0,-0.111595,-0.0574414
PKIG,0.311451,-0.125819,-0.170067,-0.183342,0,-0.150669,0,0,0,0.625566,-0.15762,0.122957,-0.180769,0,-0.180993,-0.171459
PKM,-0.137239,-0.307139,0.536439,-0.173012,0,0.195955,0,0,0,0,0.182746,-0.190217,-0.207851,0,-0.220086,0.170691
PKMYT1,0.0547422,-0.0586004,-0.0414859,-0.120425,0,-0.0443914,0,0.668162,0,0,-0.000189171,-0.128702,-0.0830091,0,-0.12199,-0.123182
PKN1,-0.202568,-0.283928,0.0595743,0.0574752,0,-0.100702,0,0,0,0,-0.0931176,-0.228061,0.31345,0,-0.104873,0.143148
PKN2,-0.102942,-0.102082,-0.117338,-0.0895971,0,-0.0944145,0,0,0,0,0.0227267,-0.0965452,-0.0958383,0.952284,-0.111528,-0.0438912
PKN3,-0.0850382,-0.0774361,-0.0712904,-0.0661235,0,-0.0627155,0.93007,0,0,0,-0.0736205,-0.0677835,-0.0535107,0,-0.0797593,-0.0808568
PKNOX2,-0.0969112,-0.0937852,-0.0913836,-0.088764,0,-0.0629028,0,0,0,0.418989,-0.0748781,-0.0139641,-0.0966295,0,-0.0959425,-0.0892859
PKP1,-0.0825168,-0.0769482,-0.0791708,-0.080276,0,-0.0567908,0,0.703983,0,0,-0.0771155,0.203536,-0.0736894,0,-0.0803928,-0.0826785
PKP2,-0.140803,-0.110063,-0.127692,-0.132329,0,0.400974,0,0.60806,0,0,0.00348226,-0.120557,-0.120576,0,-0.130402,0.138234
PKP3,-0.0771629,-0.0645539,-0.0762011,-0.081339,0,-0.0678965,0,0.913596,0,0,-0.0742986,-0.0581811,-0.0694519,0,-0.075098,-0.0789601
PKP4,-0.110843,-0.109822,-0.0914166,-0.100944,0,-0.0740005,0.945973,0,0,0,-0.0890484,-0.054304,-0.101781,0,-0.0935429,-0.0819634
PLA1A,-0.118164,-0.0957948,-0.102317,-0.116343,0,0.131734,0.787368,0,0,0,-0.00566882,-0.104315,-0.115301,0,-0.117286,0.0138743
PLA2G10,-0.0678613,-0.074334,-0.0801162,-0.0728984,0,-0.0639265,0,0.817866,0,0,-0.0738678,-0.0719415,-0.0671876,0,-0.0654951,-0.0732108
PLA2G12A,-0.147695,0.0797875,-0.12455,-0.0732309,0,-0.102856,0,0.678687,0,0,-0.06289,-0.0515563,-0.0851872,0,-0.00878018,-0.22039
PLA2G15,-0.124482,-0.00317594,-0.0356822,-0.122158,0,0.00966165,0,0,0,0,0.878412,-0.0469943,-0.0968557,0,-0.128989,-0.010756
PLA2G16,-0.323418,-0.0997803,-0.149095,0.120815,0,0.0920151,0,0,0,0,-0.110836,-0.0455978,0.306336,0,-0.239657,-0.218037
PLA2G1B,-0.0806849,-0.108822,-0.120712,-0.129204,0,0.085539,0.5553,0,0,0,-0.0758757,-0.114304,-0.114375,0,-0.119632,-0.103568
PLA2G2A,-0.0670403,-0.0630104,-0.0685484,-0.0611876,0,-0.0648048,0,0,0.722599,0,-0.0632774,-0.047,-0.0667616,0,-0.0668032,-0.0667083
PLA2G2D,-0.0551532,0.680936,-0.0529818,-0.0780249,0,-0.03282,0,0,0,0,0.227796,-0.067525,-0.0641122,0,-0.0719061,-0.0693644
PLA2G4A,-0.166982,-0.158979,-0.158944,-0.170918,0,0.115479,0,0,0,0,0.546831,0.388585,-0.165143,0,-0.167805,0.0847964
PLA2G4C,-0.0813338,-0.0199469,0.0892295,-0.195478,0,0.0129147,0,0,0,0.437356,0.0831608,-0.171914,-0.180284,0,-0.192733,-0.0941557
PLA2G5,-0.0969744,-0.0894447,-0.0933458,-0.0905267,0,-0.0934178,0,0,0.524933,0,-0.072591,-0.0547088,-0.0947433,0,-0.0928651,-0.0901845
PLA2G6,-0.0969759,-0.132035,0.0748658,0.0950711,0,-0.147119,0,0,0,0,-0.151522,-0.1127,0.350655,0,0.00849214,-0.184612
PLA2G7,-0.0998769,-0.0932798,-0.094218,-0.0943516,0,0.0465678,0,0,0,0,0.893958,-0.0949933,-0.101767,0,-0.098855,0.264933
PLA2R1,-0.104169,-0.10896,-0.108019,-0.103749,0,-0.0917382,0,0,0.79744,0,-0.0931184,-0.0951391,-0.109261,0,-0.107289,-0.0975895
PLAC8,0.149785,-0.144343,-0.159818,-0.121875,0,0.575578,0,0,0,0,-0.0924267,-0.184094,0.624088,0,0.0142595,0.18666
PLAC9,-0.100825,-0.100781,-0.103206,-0.102334,0,-0.0992913,0,0,0,0.866199,-0.100063,-0.0994272,-0.102954,0,-0.104404,-0.098388
PLAG1,0.351514,0.366046,-0.124472,-0.104609,0,-0.129031,0,0,0,0,0.189489,-0.00577256,-0.0877089,0,0.0316968,-0.14925
PLAGL1,-0.16299,-0.249946,-0.0857189,-0.212971,0,0.0966404,0,0,0.470031,0,0.146366,0.150818,-0.193511,0,-0.243922,0.0208847
PLAGL2,-0.128566,-0.110444,0.147889,-0.0610898,0,-0.0878399,0,0,0,0,0.0321408,-0.128406,-0.0417259,0,-0.0972267,0.40919
PLAT,-0.154359,-0.139118,-0.128357,-0.14301,0,-0.1401,0.568806,0,0.644883,0,-0.113047,0.0527643,-0.14873,0,-0.132932,-0.142949
PLAU,-0.181472,-0.16215,-0.17847,-0.173227,0,0.0417743,0,0,0.786087,0,0.311798,-0.00426878,-0.155483,0,-0.18163,-0.0699027
PLAUR,-0.175542,-0.153812,-0.164376,-0.166708,0,0.196767,0,0,0,0,0.259979,0.0624027,-0.169343,0,-0.165544,0.725841
PLB1,-0.141409,-0.131876,-0.0929193,-0.115603,0,0.201931,0,0,0,0,0.366588,-0.0919748,-0.138352,0,-0.0821893,0.256142
PLBD1,-0.13771,-0.121026,-0.140086,-0.144312,0,0.0511512,0,0,0,0,0.082403,-0.143992,-0.142047,0.800432,-0.141638,0.437299
PLBD2,-0.195334,0.00288864,-0.0834342,-0.133839,0,0.198432,0,0,0,0,0.501049,-0.0129408,-0.152372,0,-0.157766,0.11114
PLCB1,-0.106611,-0.100932,-0.0995856,-0.0571947,0,-0.0920347,0.959065,0,0,0,-0.087299,-0.102459,-0.0117113,0,-0.0823047,0.00916001
PLCB2,-0.116722,-0.135248,-0.0309407,-0.0433591,0,0.0138328,0,0,0,0,0.0911633,-0.0422932,-0.010171,0.891798,-0.0785462,0.125219
PLCB4,-0.115928,-0.108206,-0.113816,-0.114773,0,-0.0996634,0.729203,0,0,0.476641,-0.109143,-0.0691288,-0.112975,0,-0.118231,-0.109899
PLCD3,-0.137351,-0.127653,-0.117069,-0.112867,0,-0.08919,0,0,0.543531,0,-0.0924824,-0.0638241,-0.130204,0,-0.135004,-0.0900698
PLCE1,-0.0208084,-0.0555273,-0.0810371,-0.0729405,0,-0.0900738,0,0,0,0.949802,-0.0945871,-0.0764525,-0.0710153,0,-0.074401,-0.107731
PLCG1,-0.14221,-0.158644,0.143734,0.154851,0,-0.179154,0.668366,0,0,0,-0.159795,-0.190968,-0.00166323,0,0.0485568,-0.195662
PLCG2,0.136951,0.0702668,0.219409,-0.114564,0.532517,-0.0324984,0,0,0,0,-0.0988503,-0.120359,0.020975,0,-0.0845429,-0.11178
PLCH2,0.187606,-0.064116,0.125519,0.176859,0,-0.136433,0,0,0,0,-0.145075,-0.152574,0.47947,0,0.0559926,-0.11934
PLCL1,-0.207716,-0.188625,0.206769,-0.0590775,0,-0.0812971,0,0,0,0.439401,0.0858854,0.295215,-0.160449,0,0.083156,-0.117612
PLCXD1,0.00405616,-0.0169431,-0.0835659,-0.103837,0,0.113104,0,0,0,0,0.0413459,0.000189641,-0.0267993,0,-0.0736963,0.341771
PLCXD3,-0.0955351,-0.0900647,-0.0953775,-0.0983803,0,-0.094022,0.710513,0,0,0,-0.0434132,-0.0862636,-0.0977004,0,-0.0966824,-0.0932165
PLD2,-0.152636,-0.159374,-0.122423,-0.136607,0,0.142114,0,0,0,0,0.339101,-0.119036,-0.169414,0,-0.14382,0.0599083
PLD3,-0.213649,0.250067,-0.122213,-0.160943,0,-0.113738,0,0,0,0,0.7639,-0.0296079,-0.13731,0,-0.17747,-0.0314307
PLD4,0.076116,-0.0666871,-0.112568,-0.111305,0,0.844749,0,0,0,0,0.39416,-0.112132,-0.11636,0,-0.113162,-0.0577482
PLEC,-0.269106,-0.273637,-0.152311,-0.0821071,0,-0.0563072,0.541385,0,0,0,0.171715,-0.274841,-0.210146,0,-0.135334,0.183526
PLEK,-0.0982337,-0.150573,-0.162941,-0.104818,0,0.301154,0,0,0,0,0.190277,-0.147897,0.179689,0,-0.177708,0.386507
PLEK2,-0.113589,-0.117384,-0.102864,-0.118239,0,0.452796,0,0.72447,0,0,0.0877627,-0.120899,-0.115345,0,-0.0965278,-0.0714238
PLEKHA1,-0.117411,-0.249382,-0.0367897,-0.0322297,0,-0.156705,0.702816,0,0,0,-0.0211289,-0.247782,0.318233,0,0.0467711,-0.189375
PLEKHA4,-0.0998098,-0.0835581,-0.117418,-0.110919,0,-0.101344,0,0,0,0.802315,-0.0862921,-0.08668,-0.099755,0,-0.111965,-0.11074
PLEKHA5,-0.212746,-0.199972,-0.125309,-0.0325161,0,0.00646998,0,0,0.668431,0,-0.0666612,0.0608003,-0.10723,0,-0.127125,-0.178453
PLEKHA6,-0.0896449,-0.102052,-0.0995676,-0.108274,0,-0.0651348,0,0.66657,0,0,-0.0682403,-0.0926149,-0.0945821,0,-0.101247,-0.085676
PLEKHA7,-0.139541,-0.0996066,-0.0770522,-0.146816,0,0.173653,0,0,0,0,0.417077,-0.146323,-0.148944,0,-0.11,0.0621667
PLEKHB1,0.00236176,-0.102089,0.0781886,0.123732,0,-0.140386,0,0,0,0,-0.0798116,-0.122241,-0.0662454,0,0.340243,-0.160569
PLEKHB2,-0.226335,-0.274598,-0.0200273,-0.102774,0,0.127138,0,0,0,0,0.346764,-0.0686317,-0.0770904,0,-0.188734,0.2734
PLEKHD1,-0.0328072,-0.074792,-0.00802647,-0.0321378,0.427369,0.341411,0,0,0,0,-0.0593244,-0.0948265,0.283706,0,-0.0882352,-0.0644621
PLEKHF1,-0.126191,-0.131845,0.216919,0.190895,0.519485,-0.172455,0,0,0,0,-0.182449,-0.184666,0.600377,0,0.0216664,-0.174972
PLEKHF2,0.642654,-0.118402,-0.0197139,-0.0422376,0,-0.103342,0,0,0,0,-0.0262681,0.550286,-0.103255,0,-0.112207,-0.0395589
PLEKHG1,0.106781,-0.0913991,-0.0594909,-0.0753764,0,-0.0894443,0.938046,0,0,0,-0.10234,-0.108173,-0.109269,0,-0.0966156,-0.106267
PLEKHG2,-0.141318,-0.176117,0.0189262,-0.127748,0,0.16402,0,0,0,0.456411,0.142256,-0.225621,-0.167039,0,-0.170399,0.352176
PLEKHG3,-0.122013,-0.126153,-0.105091,-0.108421,0,-0.115488,0,0,0,0,-0.100205,-0.0768767,0.1809,0.880988,-0.0646303,-0.0702528
PLEKHG4,-0.138995,-0.128724,-0.00213481,-0.0259429,0,-0.0654467,0,0,0,0,-0.0871826,0.466943,-0.0612339,0,0.00199427,-0.110841
PLEKHG5,-0.0931627,-0.0540612,-0.0777283,-0.0881843,0,-0.103831,0.834711,0,0,0,0.112257,-0.103812,-0.0909238,0,-0.0677596,-0.102265
PLEKHG7,0.799795,-0.0191327,-0.0438407,-0.0654477,0,-0.0680766,0,0,0,0,-0.0650895,-0.058646,-0.0728011,0,-0.0574439,-0.0642884
PLEKHH1,-0.0900271,-0.11136,-0.0822007,-0.11078,0,-0.00973399,0,0.593264,0,0,0.159248,0.0645133,-0.0456726,0,-0.119646,-0.0899844
PLEKHH2,-0.0908315,-0.0989214,-0.103112,-0.0967268,0,-0.102958,0,0,0.833389,0,-0.0858757,-0.102703,-0.10352,0,-0.0917778,-0.103018
PLEKHH3,-0.142969,0.107824,-0.142707,-0.153519,0,-0.103479,0,0,0,0.757988,-0.0801476,-0.121512,-0.14009,0,-0.15052,-0.13598
PLEKHJ1,0.317343,-0.0121286,0.218374,0.110368,0,0.0066476,0,0,0,0,-0.158398,-0.337144,0.176897,0,-0.0584592,-0.153009
PLEKHM1,-0.109126,-0.0665088,-0.0558908,-0.0155237,0,-0.0654596,0,0,0,0,-0.00311158,-0.120707,-0.0157327,0.903129,-0.0782197,0.0200753
PLEKHM2,-0.161399,-0.175884,-0.152426,-0.146858,0,-0.0245507,0,0,0,0,0.495281,-0.194902,-0.166222,0,-0.177405,0.130916
PLEKHN1,-0.164322,0.352563,0.269898,0.0521975,0,-0.0992444,0,0,0,0,-0.134886,-0.113452,0.0341874,0,0.0566318,-0.0935932
PLEKHO1,0.0224458,-0.181301,-0.173712,-0.0399737,0,0.488211,0,0,0,0,0.484478,-0.322956,-0.169122,0,-0.126265,0.31548
PLEKHO2,-0.13675,-0.168682,-0.0828635,-0.0983186,0,-0.0642919,0,0,0,0,0.169691,-0.0676911,-0.0584768,0.870557,-0.147113,0.0555699
PLGRKT,-0.15124,-0.14534,0.298057,-0.0443511,0,0.133983,0,0,0,0,0.00751619,0.631275,-0.0128881,0,-0.042303,-0.17804
PLIN2,-0.208823,-0.142443,-0.0125247,-0.0839988,0,-0.0378336,0,0,0,0,0.659655,0.43671,-0.116963,0,-0.142755,0.310486
PLIN4,-0.0654819,-0.0663777,-0.0643976,-0.0690094,0,-0.0664815,0,0,0,0,-0.0569061,-0.0701699,-0.0621671,0.808155,-0.0655511,-0.0607158
PLIN5,-0.077723,-0.0669745,-0.0751688,-0.0816108,0,-0.0715643,0,0,0,0,-0.0703351,-0.0735307,-0.0801452,0.945889,-0.0785597,-0.0561194
PLK1,0.134335,-0.0713992,-0.0376672,-0.111219,0,-0.0606039,0,0.742221,0,0,-0.0126473,-0.116256,-0.0938243,0,-0.109725,-0.103762
PLK2,-0.152836,-0.150419,-0.169784,-0.163602,0,-0.08184,0.770426,0,0,0,-0.0780426,-0.0851292,-0.127237,0,-0.157677,-0.0999055
PLK3,-0.213767,-0.151585,-0.0121544,0.148018,0,-0.0794307,0,0,0,0,-0.0193346,0.355046,-0.248926,0,0.0900148,0.010632
PLK4,0.0158445,-0.062972,0.0407508,-0.0346598,0.450292,-0.00606693,0,0,0,0,0.0348476,-0.0649925,-0.0157826,0,-0.0973331,-0.117783
PLLP,-0.102477,-0.102217,-0.0747487,-0.106442,0,-0.080546,0.657316,0,0,0,-0.0769877,-0.116753,-0.0740301,0,-0.0965853,-0.0977097
PLN,-0.0722822,-0.0728408,-0.0710276,-0.0729075,0,-0.0698616,0,0,0,0.975976,-0.0706362,-0.0695517,-0.0711425,0,-0.0731083,-0.0687466
PLOD1,-0.22179,-0.00803709,-0.195229,-0.217032,0,-0.127661,0,0,0.559192,0.429974,0.0756594,-0.202797,-0.0754117,0,-0.237438,-0.0475003
PLOD2,-0.129229,-0.114166,-0.129611,-0.129317,0,-0.117776,0,0,0.852421,0,-0.0311386,-0.124607,-0.129261,0,-0.127944,-0.110043
PLP2,-0.136371,0.210341,0.268904,0.318039,0.505548,0.0903427,0,0,0,0,-0.340454,-0.105804,-0.132439,0,0.157854,0.00984314
PLS1,-0.084006,-0.0247027,-0.0874151,-0.0834122,0,-0.0743411,0,0.846684,0,0,-0.0256455,-0.0903668,-0.068756,0,-0.0809163,-0.0857058
PLS3,-0.138908,-0.131252,-0.131263,-0.130379,0,-0.123602,0,0,0,0.701599,-0.126463,-0.136322,-0.137558,0,-0.135846,-0.12914
PLSCR1,-0.224082,-0.28275,-0.184512,-0.188658,0,0.405992,0,0,0,0,0.292328,-0.281782,-0.085875,0,-0.259041,0.391492
PLSCR4,-0.11797,-0.114094,-0.121274,-0.117601,0,-0.115006,0,0,0.824629,0,-0.10844,-0.0694387,-0.118623,0,-0.119822,-0.11308
PLTP,-0.116101,-0.0349833,-0.100653,-0.108314,0,-0.083426,0,0,0,0,0.87821,-0.111049,-0.107016,0,-0.112151,-0.102902
PLVAP,-0.0694072,-0.066804,-0.0691145,-0.0710556,0,-0.059766,0.99518,0,0,0,-0.0621861,-0.0704319,-0.0696176,0,-0.0710558,-0.0641415
PLXDC1,-0.107147,-0.103758,-0.0997544,-0.00634692,0,-0.0981448,0,0,0,0.926014,-0.0750224,-0.107389,-0.0791173,0,-0.0720242,-0.104722
PLXDC2,-0.158369,-0.15149,-0.157061,-0.154365,0,0.0358445,0,0,0,0,0.78507,-0.0976692,-0.155178,0,-0.154822,0.116893
PLXNA1,-0.171662,-0.102806,-0.123979,-0.124813,0,-0.0227623,0,0,0.453497,0,0.262382,-0.121161,-0.187551,0,-0.139671,-0.129291
PLXNA2,-0.103001,-0.0982713,-0.105067,-0.105044,0,-0.072425,0.943652,0,0,0,-0.0591712,-0.0827772,-0.102365,0,-0.102093,-0.078641
PLXNB2,-0.178096,-0.139381,-0.208791,-0.229179,0,0.0937964,0,0,0,0,0.280126,-0.187635,-0.235986,0,-0.233012,0.422967
PLXNC1,-0.0876018,-0.0769908,-0.0911597,-0.0897268,0,-0.0371935,0,0,0,0,0.0263711,-0.047017,-0.0866696,0.978224,-0.0925112,0.0349367
PLXND1,-0.159037,-0.14631,-0.150044,-0.107209,0,-0.0389071,0.875431,0,0,0,0.226304,-0.0721546,-0.102817,0,-0.119861,0.0208935
PM20D1,-0.0274591,0.0382275,0.306374,-0.048345,0,-0.0495818,0,0,0,0,-0.0416324,-0.000931518,0.000791828,0,-0.0483746,-0.0567434
PM20D2,0.0386557,-0.0965921,-0.186616,-0.0865687,0,-0.124076,0,0,0,0.41929,-0.1339,0.0808158,-0.0893233,0,-0.113461,-0.180381
PMAIP1,0.12732,-0.102386,0.776893,0.145447,0,0.0749155,0,0,0,0,-0.121333,-0.196646,0.0393217,0,-0.0591901,-0.0403552
PMCH,-0.0551023,0.00703117,0.52096,0.0515955,0,-0.0529101,0,0,0,0,-0.0514872,-0.0552839,-0.0481032,0,-0.0128441,-0.0534893
PMEPA1,-0.152597,-0.0401996,-0.15651,-0.0728802,0,-0.106016,0,0.645616,0,0.498184,-0.123348,0.0696259,-0.181659,0,-0.156082,-0.17651
PMF1,-0.0507371,-0.00249374,0.463734,0.211019,0.575415,-0.1355,0,0,0,0,-0.225546,-0.0804819,0.111273,0,-0.0781695,-0.177301
PMF1-BGLAP,-0.0930252,-0.0838551,0.395961,-0.107395,0.709145,-0.0326378,0,0,0,0,-0.085456,-0.103159,0.0568718,0,-0.111458,-0.0936426
PMFBP1,-0.0463742,-0.0547682,-0.00488768,-0.0874935,0,0.0788054,0,0,0,0,0.62253,-0.0774881,-0.0184742,0,-0.0904398,-0.0219509
PML,-0.117936,-0.219606,-0.00547675,-0.128165,0,-0.061214,0.725229,0,0,0,-0.0642791,-0.216361,-0.00714789,0,-0.17117,-0.0720925
PMM1,-0.19057,-0.0463636,0.343893,-0.00846684,0,-0.115243,0,0,0,0,-0.124558,-0.164799,0.00253886,0,-0.0768614,-0.184082
PMM2,-0.0850778,0.624315,0.0209069,-0.0980745,0,-0.0713343,0,0,0,0,0.0404302,-0.107665,-0.0246439,0,-0.0995838,-0.145816
PMP22,-0.174806,-0.163405,-0.170413,-0.170504,0,-0.0884739,0,0,0.788865,0,0.241057,0.141498,-0.173481,0,-0.173619,-0.0423778
PMVK,-0.0985809,0.242823,0.579265,-0.0832524,0,-0.108046,0,0,0,0,-0.0414141,-0.040952,-0.093949,0,-0.0863,-0.145954
