,Non-plasma B cells,Plasma B cells,CD4 T,CD8 T (GZMK high),CD8 T effector,DC,Endothelial Cells,Cancer Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Double-neg-like T,Monocytes
s_segment_9_3044,0,0.0011,0,0.0001,0,0.0086,0.7691,0,0.0287,0.1261,0.0255,0.001,0.0041,0,0.0122,0.0235
s_segment_9_3046,0,0,0.029,0,0.0001,0.0002,0.0002,0.4651,0.0011,0.1797,0.0043,0.0989,0,0.0002,0,0.2212
s_segment_9_3060,0.0001,0.0248,0.0471,0.0006,0.0954,0.0063,0.003,0.1799,0.0092,0.3985,0.0001,0.1949,0.0003,0.0002,0.0376,0.002
s_segment_9_3061,0.001,0,0,0.2512,0,0,0,0.6986,0.0018,0,0.0441,0,0,0.0002,0.003,0.0001
s_segment_9_3067,0.0169,0.2118,0,0.0001,0.0003,0,0,0.7208,0.0317,0.001,0.0011,0.0011,0.0063,0,0.0086,0.0003
s_segment_9_3069,0.0164,0,0,0.0001,0,0.0046,0,0.4016,0.101,0,0,0.4611,0,0,0.0002,0.015
s_segment_9_307,0.0001,0.0016,0.0027,0.0035,0,0.0001,0.0404,0.1064,0.0518,0,0.5639,0.0002,0.2249,0.002,0.0012,0.0012
s_segment_9_3089,0,0,0,0,0.001,0.1329,0.1246,0.0001,0.4217,0,0,0.2441,0.0144,0.0215,0.0057,0.034
s_segment_9_3100,0,0,0,0.0023,0,0.0239,0.0018,0.3799,0.0012,0,0.0001,0.5804,0,0,0.0001,0.0103
s_segment_9_3102,0.0001,0,0,0,0,0,0.3074,0,0.536,0,0,0.1565,0,0,0,0
s_segment_9_3110,0.0446,0.0475,0,0.0002,0,0,0.3797,0.001,0.0003,0.399,0,0.1137,0.0021,0.0002,0.0089,0.0028
s_segment_9_3111,0,0.0033,0,0.0001,0,0.0001,0.0004,0.2092,0,0.6265,0.0005,0,0,0.0349,0.0807,0.0443
s_segment_9_3115,0,0.0001,0.0028,0.0006,0.0138,0.0026,0.1062,0.0004,0.6623,0.0001,0.0189,0.1458,0.0459,0.0001,0.0003,0.0001
s_segment_9_3123,0,0.0161,0,0.0694,0.0994,0,0.0005,0.5073,0.0057,0.2693,0,0,0,0,0.0322,0.0001
s_segment_9_3149,0,0.0096,0.0236,0.0359,0.0001,0.3209,0.201,0.0419,0.0308,0.0078,0.2367,0.0001,0.085,0.004,0.0013,0.0013
s_segment_9_3164,0.2121,0.0001,0.1143,0.0001,0,0.0004,0.0021,0.5164,0.0074,0.0001,0.0008,0.0034,0,0.0073,0,0.1355
s_segment_9_3167,0.0001,0.0001,0,0,0,0.1574,0,0.6402,0,0,0,0,0.0003,0,0,0.2019
s_segment_9_3179,0,0.0029,0.0003,0,0,0.0001,0.0897,0,0.7516,0.0587,0,0,0,0,0,0.0967
s_segment_9_3181,0.0012,0,0,0.1941,0.0001,0,0.1156,0.2907,0,0.3216,0,0,0,0,0.0767,0
s_segment_9_3186,0.0395,0.0021,0.0962,0.0001,0.029,0.3885,0,0.145,0.2093,0.012,0.0034,0,0,0.0205,0.0543,0.0001
s_segment_9_3190,0.0001,0.0001,0.002,0.1811,0,0.0004,0,0.0395,0.4519,0,0.2631,0,0.0405,0,0.0034,0.0179
s_segment_9_3213,0.0005,0.0068,0.0003,0,0.0002,0,0,0.2439,0.0001,0.2685,0.4749,0,0,0,0.0001,0.0047
s_segment_9_3215,0,0,0,0.0001,0,0,0,0.9999,0,0,0,0,0,0,0,0
s_segment_9_3222,0.1072,0,0,0,0,0.0071,0.1845,0.3833,0.0436,0,0.0001,0.0067,0,0.0005,0.0021,0.2649
s_segment_9_3223,0.0001,0.0086,0,0.0258,0,0.124,0.0001,0.5927,0.0008,0,0.0001,0,0.2448,0.003,0,0
s_segment_9_3225,0.0003,0.0019,0.0036,0.0122,0.0498,0,0.0204,0.4427,0.4365,0.0006,0.0043,0.0028,0.0011,0.0233,0.0003,0.0002
s_segment_9_3229,0,0,0.0004,0.0205,0,0,0,0.9059,0,0.0001,0,0,0.0001,0,0.0293,0.0437
s_segment_9_3261,0.0016,0.0001,0.0218,0.0009,0,0.0001,0,0.7718,0,0.0108,0.165,0.0273,0,0.0005,0,0.0001
s_segment_9_3264,0,0.0001,0.0003,0,0,0,0.0004,0.1795,0.7609,0.0008,0,0.0028,0.0115,0,0.0036,0.0401
s_segment_9_3265,0.0046,0.1358,0.0079,0.0437,0.019,0.0022,0.0001,0.641,0,0,0.0066,0.1264,0,0.0127,0,0
s_segment_9_3273,0,0,0,0.0006,0.0516,0,0.2135,0.0356,0.5713,0.0087,0,0.0001,0,0,0,0.1186
s_segment_9_3278,0,0.003,0.0009,0.001,0.0002,0,0.083,0.1951,0.0266,0.5315,0,0.1436,0.0035,0.001,0,0.0106
s_segment_9_330,0,0.2599,0,0.0027,0.0007,0.0017,0.0019,0.5838,0.0853,0.0002,0,0.0001,0.0629,0.0008,0,0
s_segment_9_3306,0.0059,0.1631,0,0.0036,0.0002,0.0005,0.0009,0.5491,0,0.0001,0.2715,0.0008,0.0042,0.0001,0,0
s_segment_9_3315,0,0.2921,0,0,0.0003,0.0001,0.0003,0.5354,0.0122,0.018,0.0001,0,0.0001,0.1378,0.0028,0.0008
s_segment_9_3326,0,0,0,0.0006,0.0004,0.0182,0.0959,0.0337,0.5145,0.0002,0.1341,0.0112,0.0136,0.0007,0.1769,0
s_segment_9_3335,0.1578,0.1073,0,0.0001,0.0021,0.0056,0.0445,0.4517,0.0464,0,0,0.1533,0.0001,0,0.0062,0.0249
s_segment_9_3337,0.0002,0,0,0.033,0.0021,0.001,0.5644,0.0351,0.3547,0,0,0.0093,0,0.0001,0,0.0001
s_segment_9_3344,0,0,0.0944,0.0363,0.0128,0.237,0,0.233,0.0001,0.3217,0,0.01,0,0,0.053,0.0017
s_segment_9_3345,0.0153,0.0133,0.3817,0.0101,0.0012,0,0.001,0.3735,0,0.0001,0.1125,0,0.0001,0,0.0014,0.0898
s_segment_9_3360,0.0001,0.0149,0,0.0274,0.0001,0,0.241,0.5871,0,0.0016,0,0.0025,0.0783,0.0409,0,0.0061
s_segment_9_337,0,0.1055,0.1095,0.0003,0,0.0001,0,0.6121,0,0.1,0,0.0021,0.0047,0,0.0532,0.0125
s_segment_9_338,0.0002,0.0008,0.0007,0.0001,0.0001,0.0005,0.0075,0.3703,0.0061,0.0629,0.0067,0.0007,0.0686,0.0001,0.4747,0
s_segment_9_3381,0,0.5325,0,0.0005,0,0,0.032,0.4326,0,0.0017,0,0.0005,0.0001,0.0001,0,0
s_segment_9_3382,0.0001,0,0.0002,0.0832,0.0513,0.5964,0,0.2629,0.0008,0,0,0,0,0.001,0,0.0041
s_segment_9_3396,0,0.0056,0.0058,0.0001,0.2378,0.0004,0.2037,0.076,0.025,0.4253,0.0026,0,0.0176,0.0001,0,0
s_segment_9_3422,0.0004,0,0.0001,0.0001,0,0.0007,0.0001,0.8611,0.0006,0.0022,0.1302,0.0019,0,0.0012,0,0.0014
s_segment_9_3425,0.0044,0.0011,0.0814,0,0.0285,0.0002,0,0.7274,0,0,0.0698,0.0065,0.0002,0.0006,0.0774,0.0025
s_segment_9_343,0.0187,0.1526,0.0038,0.005,0,0.0001,0.4696,0.1601,0.1458,0.001,0,0.0001,0.0002,0.0005,0.0425,0
s_segment_9_344,0.0019,0.0084,0.0005,0.0079,0.0001,0.0045,0.1933,0.6026,0.1128,0.0436,0.0001,0,0,0.0001,0.0082,0.016
s_segment_9_3451,0.0001,0,0.0524,0,0.0007,0,0,0.0673,0.5705,0.0001,0,0,0.0002,0,0.0002,0.3085
s_segment_9_3468,0.5541,0.0038,0,0,0,0.0094,0.0001,0.4217,0,0.0019,0.0067,0.001,0.001,0.0002,0,0.0001
s_segment_9_3471,0.0001,0,0.0008,0.0014,0.0362,0,0.0021,0.9507,0.0002,0,0.0085,0,0,0,0,0
s_segment_9_3482,0.0159,0.0186,0.135,0.0002,0.0003,0.0269,0.0001,0.512,0,0.2901,0,0,0.0009,0,0,0
s_segment_9_3494,0,0.0009,0,0.1793,0,0.0117,0.0634,0.6224,0.019,0.0001,0.0874,0,0.0021,0.0048,0.0019,0.007
s_segment_9_3509,0,0,0,0.3963,0,0.0487,0,0.2798,0,0.0001,0.2384,0.0364,0,0.0001,0.0001,0.0001
s_segment_9_3511,0,0.0009,0.0126,0,0,0.0001,0,0.8824,0.0063,0.018,0,0,0.0713,0.0018,0.0002,0.0064
s_segment_9_3515,0,0,0.0001,0.3564,0.0002,0.0002,0,0.4304,0.0914,0.0352,0.0264,0,0,0.0153,0.0444,0
s_segment_9_3523,0.0005,0.0612,0.018,0.0004,0,0.0087,0.0001,0.7523,0.0047,0,0.0019,0.0001,0.0001,0,0.0093,0.1427
s_segment_9_3524,0.0001,0.0001,0.0542,0,0.0001,0,0.0001,0.3896,0,0,0.0094,0.1207,0.01,0.0007,0,0.415
s_segment_9_3527,0.0007,0.0012,0.0003,0.0004,0.0138,0.0001,0.3322,0.5827,0,0.0383,0.0007,0.0002,0,0.0272,0.0001,0.0021
s_segment_9_3529,0.0065,0,0.0782,0.0013,0.0012,0.0001,0,0.2679,0,0.6193,0,0,0,0.0156,0.0099,0
s_segment_9_3531,0.021,0.0005,0,0.0362,0.0001,0,0,0.6798,0.2591,0,0,0.0001,0.0017,0.0002,0.0013,0
s_segment_9_3534,0.052,0.013,0.0074,0,0.0002,0.0357,0.1192,0.5722,0.0001,0.0133,0,0.0029,0,0.1815,0.0024,0.0001
s_segment_9_3537,0.1541,0.0364,0.0002,0,0,0.0001,0.4992,0,0.1982,0.0018,0.0544,0.004,0.0007,0.0032,0.0152,0.0325
s_segment_9_3549,0,0,0.0003,0.0223,0,0.2598,0.0755,0.3448,0.0147,0.1901,0,0,0.0798,0.0001,0.0126,0
s_segment_9_3550,0.0001,0.0001,0.0044,0,0.0003,0.0002,0,0.9069,0.057,0.0001,0.0204,0.003,0.0006,0,0.0044,0.0025
s_segment_9_3551,0.0363,0.0209,0,0.0001,0.0003,0.0017,0.1434,0.0017,0.7937,0,0,0,0,0,0.0005,0.0014
s_segment_9_3555,0.0021,0.0138,0,0.2688,0,0.0253,0,0.5506,0,0,0.1197,0.0023,0.0015,0,0.0158,0.0001
s_segment_9_3582,0.0001,0.0001,0.0001,0,0,0.2292,0.597,0.0048,0.158,0,0,0.0001,0,0,0.0067,0.0039
s_segment_9_3619,0.0001,0,0,0.001,0.1725,0.0009,0.0106,0.681,0.0003,0.0001,0.1285,0.0027,0,0,0.0014,0.0009
s_segment_9_3621,0.003,0.0002,0.0001,0.1763,0,0.0009,0.0034,0.5006,0.0011,0.2554,0.0001,0,0,0.0001,0.0585,0.0003
s_segment_9_3637,0,0,0,0.0109,0.0028,0.0002,0.0884,0.0012,0.8147,0.0002,0.0023,0.0015,0.0207,0,0.0386,0.0185
s_segment_9_3647,0.0001,0.0576,0.0007,0.0002,0,0.0212,0,0.2384,0.0007,0.2464,0.4026,0.0284,0,0.0007,0.0028,0.0002
s_segment_9_3652,0.0001,0,0,0.0001,0,0,0,0.0708,0.3735,0,0.5555,0,0,0,0,0
s_segment_9_3653,0,0.0546,0.0004,0,0.3682,0,0.0001,0.3138,0.2464,0.002,0.0081,0.0006,0.001,0,0.0001,0.0047
s_segment_9_3654,0.0191,0.0038,0,0,0,0.0001,0,0.8664,0,0,0.0071,0,0,0,0.1035,0
s_segment_9_3672,0.0064,0.0034,0.1477,0.0779,0.005,0.0008,0.0469,0.6958,0.0029,0.009,0,0.0023,0.0001,0.001,0.0008,0
s_segment_9_3674,0.0004,0.1175,0,0.0029,0,0.0338,0.0001,0.5154,0,0.0013,0.103,0.139,0.0247,0.058,0.0001,0.0038
s_segment_9_3685,0.0001,0,0.0065,0.0151,0,0.0001,0,0.9253,0,0.0072,0,0,0.0003,0.0015,0.0001,0.0438
s_segment_9_3698,0.0003,0,0.0036,0,0.0195,0.0001,0,0.916,0.0447,0.0157,0,0.0001,0,0,0,0
s_segment_9_37,0.0127,0.0168,0.0576,0.047,0.0001,0.0112,0.0015,0.0018,0.7577,0.0252,0.0055,0.0257,0.0032,0.0004,0.0276,0.006
s_segment_9_3746,0.0025,0.0008,0.3099,0.0267,0.0002,0.001,0,0.4417,0.0003,0.0546,0.129,0,0.0305,0.0001,0.0025,0.0002
s_segment_9_3765,0.0003,0.0237,0.0063,0.0023,0.0001,0.0954,0.0024,0.8017,0.0001,0,0.0486,0.0151,0.0001,0.0038,0.0001,0
s_segment_9_3766,0.0014,0.2071,0.001,0.0003,0.0092,0,0.0001,0.5935,0.0003,0.0002,0.1625,0,0,0,0.0243,0.0001
s_segment_9_3781,0.0009,0,0,0.0782,0.1008,0.0001,0.431,0.3282,0.0135,0,0.0022,0.0005,0,0.0001,0.042,0.0025
s_segment_9_3796,0.0051,0.1018,0.0265,0.0193,0.0021,0.0028,0.2313,0.1488,0.2406,0.0111,0.0962,0.0714,0.0213,0.0047,0.0068,0.0102
s_segment_9_3803,0.0005,0.0106,0.0001,0,0.3522,0,0.0754,0.1255,0.3682,0,0,0,0.0359,0.0001,0.0016,0.0299
s_segment_9_3808,0.0001,0.0009,0.0057,0.0129,0.0001,0.0001,0,0.8462,0.0001,0.0569,0,0.0729,0.0029,0,0.0008,0.0004
s_segment_9_3820,0.0001,0.0003,0.0005,0.0057,0,0,0.021,0.0189,0.362,0.3332,0,0.1713,0,0.0034,0.0836,0
s_segment_9_3825,0.1557,0.1593,0.0008,0.0696,0.0006,0,0.1088,0.201,0.0003,0.293,0.0002,0.0001,0.0011,0.0003,0.0019,0.0073
s_segment_9_3837,0.0001,0.2645,0.0043,0,0,0,0,0.7304,0.0004,0.0002,0.0001,0,0,0,0,0
s_segment_9_384,0,0.0003,0.0005,0.0679,0.0006,0.0002,0.1135,0.0026,0.5438,0.1539,0.0718,0.0003,0.0061,0.0051,0.0021,0.0313
s_segment_9_3846,0.0001,0.0058,0.0119,0.0904,0,0,0.001,0.4687,0,0.0008,0.2378,0.0033,0,0,0.1195,0.0607
s_segment_9_3852,0,0,0.0141,0.062,0.0001,0.0008,0.2035,0.2583,0,0.0002,0.2136,0,0.2406,0.0068,0,0
s_segment_9_3869,0.0034,0,0.0002,0.0023,0.0001,0.2936,0,0.3319,0.0002,0.2649,0,0,0,0,0.0958,0.0076
s_segment_9_3870,0.0118,0.005,0,0.0001,0.0001,0,0,0.6431,0.3227,0,0.0019,0,0,0,0,0.0153
s_segment_9_3874,0.2706,0.0389,0.0001,0.0067,0.0004,0.2312,0.2138,0.102,0,0.0399,0.0001,0.0012,0.0001,0.0017,0.0825,0.0108
s_segment_9_3876,0.0016,0.0023,0,0,0,0,0,0.8762,0.0098,0.0209,0.0891,0,0,0.0001,0,0
s_segment_9_3877,0.0327,0,0.0264,0,0,0.0001,0,0.3423,0.0084,0.5802,0.0098,0.0001,0,0,0,0
s_segment_9_3881,0,0.1027,0.0002,0.0011,0,0.0001,0,0.8183,0.0528,0.0033,0.0102,0.0003,0,0.0004,0,0.0106
s_segment_9_3884,0,0.0007,0.0001,0.0002,0.173,0,0,0.4857,0,0.0001,0.0055,0.3221,0.002,0.001,0.0096,0
s_segment_9_3904,0.0034,0.0001,0.0394,0.0301,0.0048,0.0007,0.5764,0.002,0.0368,0.0533,0.1748,0.0484,0.0008,0.0062,0.0198,0.003
s_segment_9_3913,0,0.0744,0.0004,0,0.0009,0.2989,0.0092,0,0.4602,0.0739,0.0001,0,0,0.0001,0,0.0819
s_segment_9_3923,0,0.0005,0.0372,0.0648,0.0001,0,0,0.7902,0.0026,0,0.0021,0.0018,0.071,0.0052,0.0136,0.0109
s_segment_9_393,0.0001,0,0.2153,0,0,0,0,0.7456,0,0,0,0.0005,0,0,0.0294,0.0091
s_segment_9_3935,0.0001,0.0239,0.0001,0,0.0006,0.0023,0,0.5097,0,0.3141,0.0056,0,0.1319,0.0011,0.0001,0.0105
s_segment_9_3944,0.0005,0,0.0001,0.0003,0.0015,0.0134,0.0001,0.8799,0.0001,0.0015,0,0.006,0.0026,0,0.0939,0.0001
s_segment_9_3951,0,0.0016,0,0,0.0001,0.0016,0.0014,0.8967,0.0045,0,0.058,0.0148,0.0012,0.0144,0.0055,0.0002
s_segment_9_3956,0.014,0,0.0001,0,0.0658,0,0,0.228,0.1135,0.0001,0.0006,0.3171,0.0706,0.017,0.0248,0.1484
s_segment_9_3957,0,0.0001,0.0016,0.0013,0,0.2123,0,0.0542,0.6848,0,0.0106,0,0.0001,0.0346,0,0.0004
s_segment_9_396,0.0001,0.1669,0.3412,0.0001,0.0197,0,0.015,0.3538,0.0932,0.0036,0,0.0013,0.0001,0.005,0,0
s_segment_9_3976,0,0.0016,0.0001,0,0,0.6251,0.068,0.2869,0.0001,0,0.0043,0.0129,0,0,0.0006,0.0004
s_segment_9_3985,0.1331,0,0.0001,0.0016,0,0.0001,0,0.7139,0,0,0.0041,0,0.0652,0.0028,0.0183,0.0608
s_segment_9_3988,0.1547,0.0045,0,0.0001,0,0.15,0,0.1811,0.0024,0.4828,0.0202,0.0038,0,0.0001,0,0.0003
s_segment_9_3997,0,0.0129,0.0044,0.0006,0,0.1011,0.0118,0.3252,0.0001,0,0.3209,0.0328,0.1901,0,0.0001,0
s_segment_9_4001,0.0218,0.0131,0.3708,0.037,0.0005,0.1884,0.1251,0.029,0.1178,0.0822,0.0061,0.0002,0.0008,0.0001,0,0.0071
s_segment_9_4011,0.0003,0.0001,0.0203,0.0139,0.0001,0.0761,0.0109,0.0029,0.8747,0.0003,0,0,0,0.0001,0.0003,0
s_segment_9_4029,0.0093,0,0,0.0198,0,0.7288,0.0681,0.0734,0.0451,0.0146,0.017,0.0002,0,0.0001,0.0003,0.0233
s_segment_9_4039,0.007,0.0047,0.0001,0.0009,0.0122,0.0026,0,0.4684,0.0004,0.0001,0,0.5019,0,0,0,0.0017
s_segment_9_4043,0,0.0001,0.0035,0,0.0027,0.5834,0.2473,0.1477,0,0.0003,0,0.0002,0.0006,0.0142,0,0
s_segment_9_4048,0.0117,0,0.0009,0,0.0152,0,0,0.937,0,0.0347,0,0.0004,0,0,0,0.0001
s_segment_9_4064,0.0002,0.1521,0.002,0,0,0.0001,0.1237,0,0.0076,0.1992,0.2749,0.151,0,0.0046,0.0784,0.0062
s_segment_9_4072,0.0013,0,0.0004,0.0164,0,0.0004,0.0242,0.7828,0,0.1615,0,0.0038,0.0011,0.0001,0.0079,0.0001
s_segment_9_4080,0.5684,0,0.005,0.0001,0.0188,0.01,0.0004,0.3785,0.0054,0.0001,0.0128,0.0002,0,0.0002,0,0.0001
s_segment_9_4085,0.0023,0.0191,0.0016,0,0.0123,0,0,0.1163,0.0758,0,0.3497,0.4224,0,0.0004,0.0001,0
s_segment_9_4087,0.003,0.0309,0.0106,0.0677,0,0.0001,0.1455,0.0013,0.2793,0.461,0,0,0,0.0001,0.0003,0.0002
s_segment_9_4088,0.0006,0.0001,0,0.0046,0.0016,0.4066,0.0049,0.5069,0.0319,0.0001,0.009,0.0034,0,0.0002,0,0.0301
s_segment_9_4097,0,0.0001,0.0207,0.0042,0,0.3015,0.0011,0.306,0,0.3644,0,0.0014,0,0,0.0001,0.0005
s_segment_9_4119,0.0004,0,0.0114,0.0003,0.0046,0,0.3614,0.0023,0.0001,0.1721,0.3331,0.001,0.0033,0.0787,0,0.0313
s_segment_9_4123,0.0017,0.0045,0.0394,0,0,0,0.2799,0.0289,0,0.3181,0.0001,0.147,0.0001,0.0038,0.0008,0.1757
s_segment_9_4125,0.0006,0,0.006,0.0001,0.0011,0.0004,0.0001,0.1332,0.8576,0,0,0,0.0008,0,0,0.0001
s_segment_9_4128,0.0003,0.019,0.0111,0,0.0192,0,0.0194,0.9256,0.0006,0,0,0.0001,0,0,0,0.0047
s_segment_9_4143,0.0172,0.3937,0.0197,0.0001,0.0001,0,0,0.3221,0.046,0.0008,0.0163,0.0663,0,0.0007,0.1159,0.0011
s_segment_9_4153,0,0,0,0,0,0.5706,0,0.3866,0,0,0.0152,0,0.0264,0,0.0001,0.0011
s_segment_9_4156,0.0003,0.0039,0.0644,0,0,0,0.1967,0.7188,0.0106,0.0001,0.0007,0.0026,0,0.0005,0.0002,0.0012
s_segment_9_4176,0,0.013,0,0,0,0.0002,0.0003,0.9816,0.001,0,0.0034,0,0.0001,0,0.0002,0.0002
s_segment_9_4177,0.0001,0,0,0,0.0004,0,0.0012,0.2956,0,0.6565,0.0003,0.0447,0,0.0012,0,0
s_segment_9_4179,0.0225,0.5049,0.0535,0,0.0001,0,0.0315,0.2633,0.0001,0.0014,0,0.0001,0.0032,0.001,0,0.1184
s_segment_9_4181,0.0052,0,0.094,0,0,0,0.1589,0,0.7375,0.0002,0.0001,0,0.004,0,0.0001,0
s_segment_9_4189,0.3973,0,0,0,0.0764,0,0,0.2461,0.0774,0,0.2026,0.0001,0,0,0,0.0001
s_segment_9_4203,0,0,0,0.0001,0.0008,0,0,0.4592,0.059,0.0209,0.2979,0,0.0013,0.1608,0,0
s_segment_9_4207,0.2471,0.0092,0.0001,0.0001,0.0062,0,0.3932,0.302,0,0,0.001,0,0.0005,0.0202,0.0058,0.0146
s_segment_9_4232,0,0.001,0,0.0478,0.0002,0,0.0001,0.683,0.1447,0.0003,0.061,0.0105,0.0031,0.0001,0.0373,0.0109
s_segment_9_4240,0.0004,0,0.0001,0,0.0853,0.0055,0,0.8103,0.0038,0.033,0,0.002,0.0596,0,0,0
s_segment_9_4244,0,0.0026,0.167,0,0.0002,0.0052,0.3017,0.4547,0,0.001,0,0,0.0001,0.0001,0.0674,0
s_segment_9_4245,0.0001,0,0.0009,0.0298,0,0,0.4471,0.301,0,0,0.1296,0.0001,0.001,0,0.0902,0.0002
s_segment_9_4254,0.0001,0,0.0006,0.0031,0.0002,0.0001,0.0002,0.7146,0,0.0002,0,0.1687,0.0003,0.0025,0.0012,0.1082
s_segment_9_4262,0.0738,0.0001,0,0.0271,0.0606,0.0054,0.491,0.1902,0,0.1429,0.0043,0,0.0021,0.0025,0,0
s_segment_9_4264,0,0.0001,0,0.0029,0.0688,0.0014,0,0.8262,0.0009,0.0079,0,0,0,0.0895,0.0023,0
s_segment_9_427,0.0235,0.0047,0.0014,0,0,0.0009,0,0.9302,0,0.0003,0.0001,0.0378,0.001,0.0001,0,0
s_segment_9_4274,0.0224,0.0022,0.0001,0,0.0895,0,0.0004,0.882,0.0013,0,0.0016,0.0005,0,0,0,0
s_segment_9_4282,0.0009,0.0001,0.0039,0.0117,0,0,0.5749,0.3416,0.0001,0,0.001,0.0004,0,0.0635,0,0.0019
s_segment_9_4287,0,0,0,0,0.0008,0.0001,0,0.9144,0,0,0.0847,0,0,0,0,0
s_segment_9_430,0.0011,0.0062,0.0001,0,0.0001,0.1708,0.2647,0.0249,0.0173,0.1048,0.036,0.1707,0.095,0,0.081,0.0273
s_segment_9_4302,0.0004,0,0.0001,0.0003,0,0,0,0.2986,0,0.1731,0.007,0.5186,0.0007,0.0011,0,0.0001
s_segment_9_4304,0,0,0.001,0,0,0.1647,0.0034,0.0001,0.8286,0.0013,0,0,0.0007,0,0.0001,0.0001
s_segment_9_4323,0.0035,0.2682,0,0.0002,0.0546,0.0064,0,0,0.5607,0.0006,0.0994,0.0061,0,0.0002,0.0001,0
s_segment_9_4324,0.0307,0,0,0.0059,0.0001,0.0005,0,0.4117,0,0,0,0.0001,0.0101,0,0.007,0.5339
s_segment_9_4332,0.0025,0,0.0176,0,0.0001,0,0,0.4895,0,0.2649,0.222,0,0.0001,0,0.0032,0.0001
s_segment_9_4340,0.0006,0.0001,0.0167,0.0003,0.0096,0.0001,0.004,0.2376,0.6687,0.0036,0.0089,0,0.0001,0.0494,0.0003,0
s_segment_9_4371,0.1055,0.0001,0,0.0001,0,0,0.0436,0.2379,0.0009,0,0.1811,0.4228,0.007,0,0.001,0
s_segment_9_4376,0,0,0.1803,0.0106,0.0116,0.0792,0.0005,0.1184,0.4574,0,0.0024,0.0001,0,0.1254,0.0124,0.0017
s_segment_9_4379,0.0665,0,0.0963,0.2167,0.0024,0.0005,0.0014,0.0917,0.4808,0.0003,0.0369,0.0001,0.0012,0,0.005,0.0002
s_segment_9_4384,0,0,0.0006,0,0.001,0,0,0.7833,0.0036,0.0003,0,0,0.0008,0.0151,0.0001,0.1952
s_segment_9_4391,0.0057,0,0.0042,0,0,0,0,0.1521,0.8223,0.0075,0,0.0032,0.0049,0,0,0.0001
s_segment_9_4396,0,0.0018,0.0004,0.0012,0.0827,0.0123,0.4989,0.0001,0.1235,0.1063,0.0007,0,0.0386,0.0005,0.1119,0.0211
s_segment_9_4398,0.0052,0.0002,0.0008,0,0,0.4235,0,0.5366,0.0122,0.0035,0,0,0.0001,0,0,0.0179
s_segment_9_4409,0,0.0701,0,0,0.0213,0.0001,0,0.5671,0.0008,0.0157,0,0.0003,0,0.0001,0.3055,0.019
s_segment_9_4414,0.0098,0.0001,0,0,0.0001,0,0.3668,0.3905,0,0.086,0.0026,0.0136,0.0001,0.1304,0,0
s_segment_9_4422,0,0.0001,0,0,0.2118,0,0,0.7872,0,0.0006,0.0003,0,0,0,0,0
s_segment_9_4427,0.0093,0.174,0.0001,0.0006,0.0003,0,0.045,0.6106,0.0002,0,0,0.1213,0.035,0.0035,0,0.0001
s_segment_9_4434,0,0.018,0.0095,0,0.046,0.0243,0,0.2215,0,0.0149,0.6549,0,0.0005,0.0002,0.0001,0.0101
s_segment_9_4435,0.0022,0.1331,0.0159,0.0013,0,0.0047,0.3078,0.2546,0.2042,0.0555,0.001,0.0002,0.0023,0.0092,0.007,0.001
s_segment_9_4437,0.0391,0.0001,0.0355,0.0206,0,0.5245,0.284,0.0929,0.0025,0,0.0008,0,0,0,0,0
s_segment_9_4459,0.0001,0.0001,0,0,0.0131,0.0031,0.0001,0.7398,0.0199,0.0005,0,0,0,0.0238,0.0157,0.1838
s_segment_9_4467,0.3734,0.0002,0.0066,0.0022,0.101,0.041,0.0007,0.2024,0.0223,0.0185,0.0609,0.0425,0.0068,0.009,0.0075,0.105
s_segment_9_4477,0.0002,0.0083,0.0001,0,0.0002,0.565,0.0002,0.3877,0,0.0001,0.0006,0.0002,0.0041,0.0216,0.0117,0
s_segment_9_4480,0.001,0,0.0031,0.0004,0.0001,0.3626,0,0.4673,0.1499,0.0001,0.0148,0.0002,0,0,0.0001,0.0004
s_segment_9_4489,0.0001,0.028,0,0,0,0.1813,0,0.5703,0,0.0004,0.0002,0.2129,0,0.0062,0.0005,0.0001
s_segment_9_4492,0.0002,0.0001,0.1024,0,0.0638,0.0329,0.0902,0.5943,0.0004,0.0002,0.0002,0.0028,0.0066,0.0029,0.103,0
s_segment_9_4525,0.0403,0,0.0003,0.0045,0.0002,0.0007,0.002,0.0011,0.8796,0.0678,0.0007,0.0006,0.0001,0.0012,0.0007,0.0002
s_segment_9_4532,0.0001,0.0001,0.0583,0.006,0.1258,0.0001,0.0001,0.6933,0.0003,0.0861,0.0001,0.0021,0.0002,0.0235,0.0015,0.0024
s_segment_9_4533,0.0362,0.005,0.0015,0.0004,0.0018,0.0007,0.0016,0.7402,0.0002,0,0.0395,0.0732,0.0101,0.0002,0.0362,0.0532
s_segment_9_4559,0,0.0003,0,0,0.0001,0.4356,0,0.5624,0,0,0,0.0005,0,0.0001,0.0009,0.0001
s_segment_9_4560,0,0.0079,0.0172,0.0002,0.0002,0.0741,0.0001,0.1802,0,0.0627,0.5939,0.0002,0.0015,0.0602,0.0014,0.0002
s_segment_9_457,0.0011,0.0094,0.1664,0,0.0001,0,0,0.5276,0,0.0038,0.0116,0.0013,0.0002,0.0003,0.0782,0.2
s_segment_9_4587,0,0,0.0001,0.0025,0,0,0,0.0181,0.7571,0.0846,0,0.1321,0,0,0.0001,0.0054
